IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.78,,,1.78,,1.78,1.78 [1.78 - 1.78],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,LVA,Latvia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.86,,,1.86,,1.86,1.86 [1.86 - 1.86],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,10.06,,,10.06,,10.06,10.06 [10.06 - 10.06],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,10.1,,,8.55,,10.25,10.1 [8.55 - 10.25],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,PRT,Portugal,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,10.15,,,10.15,,10.15,10.15 [10.15 - 10.15],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,SWE,Sweden,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,10.25,,,10.25,,10.25,10.25 [10.25 - 10.25],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,10.38,,,9.54,,10.41,10.38 [9.54 - 10.41],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,ETH,Ethiopia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,10.39,,,4.01,,19.72,10.39 [4.01 - 19.72],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,10.51,,,9.44,,11.08,10.51 [9.44 - 11.08],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,10.58,,,9.66,,11.23,10.58 [9.66 - 11.23],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,CZE,Czechia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,10.63,,,10.63,,10.63,10.63 [10.63 - 10.63],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,CUB,Cuba,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,10.89,,,9.07,,11.48,10.89 [9.07 - 11.48],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,IND,India,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1052,,,780.5,,1255,1051.5 [780.51 - 1254.75],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,106.3,,,103,,106.4,106.31 [103.01 - 106.42],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,GRC,Greece,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,11.04,,,11.04,,11.04,11.04 [11.04 - 11.04],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,BEL,Belgium,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,11.71,,,11.71,,11.71,11.71 [11.71 - 11.71],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,11.71,,,6.96,,16.69,11.71 [6.96 - 16.69],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,113.5,,,76.83,,150.6,113.52 [76.83 - 150.65],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,MEX,Mexico,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,117.3,,,105.1,,126.2,117.3 [105.12 - 126.19],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,12.12,,,11.62,,12.13,12.12 [11.62 - 12.13],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,12.23,,,8.19,,16.22,12.23 [8.19 - 16.22],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,JPN,Japan,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,125.7,,,125.7,,125.7,125.7 [125.7 - 125.7],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,CHN,China,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1257,,,1091,,1365,1257.16 [1091.07 - 1364.55],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,14.36,,,8.19,,21.48,14.36 [8.19 - 21.48],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,RUS,Russian Federation,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,142.6,,,110.5,,143.4,142.58 [110.45 - 143.44],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,15.25,,,9.76,,21.06,15.25 [9.76 - 21.06],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,ECU,Ecuador,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,16.82,,,14.65,,17.71,16.82 [14.65 - 17.71],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,KEN,Kenya,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,16.82,,,8.97,,25.86,16.82 [8.97 - 25.86],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,17.28,,,17.28,,17.28,17.28 [17.28 - 17.28],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,AGO,Angola,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,17.49,,,9.34,,24.74,17.49 [9.34 - 24.74],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,17.81,,,13.28,,19.11,17.81 [13.28 - 19.11],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,18.52,,,6.69,,20.47,18.52 [6.69 - 20.47],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,CHL,Chile,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,18.73,,,18.73,,18.73,18.73 [18.73 - 18.73],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,ROU,Romania,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,19.2,,,19.2,,19.2,19.2 [19.2 - 19.2],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,GAB,Gabon,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,2.03,,,1.74,,2.19,2.03 [1.74 - 2.19],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MOZ,Mozambique,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,2.05,,,0.31,,5.64,2.05 [0.31 - 5.64],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,SVN,Slovenia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,2.08,,,2.08,,2.08,2.08 [2.08 - 2.08],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,JAM,Jamaica,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,2.13,,,0.86,,2.87,2.13 [0.86 - 2.87],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,COG,Congo,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,2.37,,,0.89,,3.85,2.37 [0.89 - 3.85],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MRT,Mauritania,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,2.46,,,1.69,,3.2,2.46 [1.69 - 3.2],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,ALB,Albania,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,2.49,,,1.84,,2.86,2.49 [1.84 - 2.86],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,LTU,Lithuania,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,2.83,,,2.83,,2.83,2.83 [2.83 - 2.83],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,ARM,Armenia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,2.88,,,2.54,,2.94,2.88 [2.54 - 2.94],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,2.89,,,2.89,,2.89,2.89 [2.89 - 2.89],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,BRA,Brazil,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,209.1,,,182.6,,216.4,209.05 [182.62 - 216.42],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,247.2,,,213.9,,267.7,247.19 [213.89 - 267.72],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,AUS,Australia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,26,,,26,,26,26.0 [26.0 - 26.0],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,26.49,,,7.73,,33.98,26.49 [7.73 - 33.98],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,28.25,,,17.89,,38.11,28.25 [17.89 - 38.11],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,28.35,,,4.08,,33.71,28.35 [4.08 - 33.71],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,29.96,,,10.37,,43.47,29.96 [10.37 - 43.47],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,URY,Uruguay,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,3.52,,,3.52,,3.52,3.52 [3.52 - 3.52],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,GEO,Georgia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,3.57,,,3.04,,3.83,3.57 [3.04 - 3.83],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,3.62,,,0.52,,9.33,3.62 [0.52 - 9.33],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,PRI,Puerto Rico,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,3.64,,,3.64,,3.64,3.64 [3.64 - 3.64],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,3.8,,,1.81,,6.34,3.8 [1.81 - 6.34],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,NIC,Nicaragua,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,3.87,,,2.8,,4.88,3.87 [2.8 - 4.88],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,3.9,,,3.2,,3.99,3.9 [3.2 - 3.99],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,PER,Peru,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,30,,,25.71,,32.59,30.0 [25.71 - 32.59],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,32.24,,,19.82,,33.94,32.24 [19.82 - 33.94],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,USA,United States of America,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,336.1,,,336.1,,336.1,336.15 [336.15 - 336.15],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,35.8,,,35.8,,35.8,35.8 [35.8 - 35.8],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,37.12,,,29.76,,37.91,37.12 [29.76 - 37.91],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,POL,Poland,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,37.74,,,37.74,,37.74,37.74 [37.74 - 37.74],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,CAN,Canada,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,38.24,,,38.24,,38.24,38.24 [38.24 - 38.24],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,HRV,Croatia,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,4.07,,,4.07,,4.07,4.07 [4.07 - 4.07],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,4.09,,,0.095,,16.47,4.09 [0.1 - 16.47],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,PAN,Panama,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,4.41,,,4.41,,4.41,4.41 [4.41 - 4.41],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,4.42,,,4.42,,4.42,4.42 [4.42 - 4.42],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,4.92,,,4.92,,4.92,4.92 [4.92 - 4.92],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,CRI,Costa Rica,Year,2022,true,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,4.94,,,4.72,,5.07,4.94 [4.72 - 5.07],,,EN,2024-06-30T22:00:00.000Z
